answer,task_FEB,group_crl1_tr2_tr3,Text_A1_K2_G3,AKG,clues_per_text,traps_per_text,FNc_inst,FNRc_inst,FPRt_inst,clues_div_traps,text_length,completed_in_minutes,quiz_attempts_left,test_attempts_done,weekday,daytime,hlt_words,FNc,FPt,FPe,FNRc,FPRt,FPRe,hlt_symbols,clue_precision,clue_recall,trap_precision,trap_recall,FPR_words,FNR_words,FP_words,FN_words,clue_count,FPt_inst,groupId_or_goBefore,,clue_1,clue_2,clue_3,clue_4,clue_5,clue_6,clue_7,clue_8,clue_9,clue_10,clue_11,clue_12,clue_13,clue_14,clue_15,clue_16,trap_1,trap_2,trap_3,trap_4,trap_5,trap_6,trap_7,empty
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,7.7007,2,1,1,13,55,2,21,13,1,0,0,0.044358974,0.568306011,1,0.407103825,0.943037975,0.025248661,0.1,33,3,0,0,k9NsnRiDLoptwv9YL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,Andorra,13,6,-2,-0.153846154,0.166666667,2.166666667,7805,8.204133333,2,1,7,16,33,0,2,8,0.060606061,0.285714286,0.007364975,0.028589744,0.568306011,1,0.027322404,0.063291139,0.003060444,0,4,0,15,1,LWHjT9JXESQA7yx7f,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1
1,1,2,2,Kitzbuel,16,3,3,0.1875,1,5.333333333,7294,8.207416667,2,1,4,9,40,0,3,8,0,0.869565217,0.016367888,0.035787742,0.841911765,1,0.073529412,0.465116279,0.005695688,0,7,0,13,3,5Azmc8s2yroZoB2Hc,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,3
0,1,2,1,Andorra,13,6,3,0.230769231,0.166666667,2.166666667,7805,8.468766667,2,1,4,15,45,0,6,13,0.1,0.086956522,0.006235386,0.035384615,0.568306011,1,0.101092896,0.234177215,0.012241775,0,16,0,10,1,gMuiymBKL8oyTjEKB,,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,1,2,2,Kitzbuel,16,3,3,0.1875,1,5.333333333,7294,8.52815,2,1,7,16,42,2,7,9,0,0.260869565,0.007794232,0.03715892,0.801470588,0.951965066,0.158088235,1,0.008950366,0.060606061,11,2,13,3,2db8WCPf9Q4bKwnms,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,1,2,1,Andorra,13,6,0,0,0.666666667,2.166666667,7805,8.941766667,2,1,4,9,60,0,20,16,0,0.869565217,0.010132502,0.046538462,0.568306011,1,0.368852459,0.85443038,0.026778883,0,35,0,13,4,9Hs63HxLHAKsdE2K7,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,9.062166667,2,1,1,8,39,0,6,10,1,0,0,0.031666667,0.568306011,1,0.101092896,0.234177215,0.00841622,0,11,0,0,0,YH6YSpRAx22AnR9f2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,-1,-0.066666667,0,15,6796,9.267083333,2,1,1,19,36,0,0,4,0,0.428571429,0.003273322,0.032970268,0,0,0,1,0.000891266,0,1,0,16,1,iXzRJp5LMcTARCxSm,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1,1,2,1,Andorra,13,6,0,0,0.666666667,2.166666667,7805,9.583766667,1,1,3,16,40,0,6,10,0,0.869565217,0.010132502,0.031923077,0.568306011,1,0.101092896,0.234177215,0.007651109,0,10,0,13,4,P3ezkEE5n7Th8PNDZ,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1
1,1,2,1,Andorra,13,6,-1,-0.076923077,0.166666667,2.166666667,7805,9.612583333,2,1,2,17,41,2,6,13,0.121212121,0.285714286,0.003273322,0.033076923,0.530054645,0.932692308,0.101092896,0.234177215,0.011476664,0.066666667,15,2,14,1,JDEZR6BmTjK5o9Qg7,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,9.745866667,2,1,4,17,55,0,20,13,0.085714286,0,0.003565062,0.045897436,0.568306011,1,0.368852459,0.85443038,0.021423106,0,28,0,14,0,Xqqm3ksobBy6Lwf8d,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,5,0.3125,0.333333333,5.333333333,7294,10.12853333,2,1,3,12,0,0,0,0,0.066666667,0.608695652,0.006235386,0,0,0,0,0,0,1,0,0,11,1,av5vNey6az4ADe2GS,,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,3,0.1875,1,5.333333333,7294,10.7337,2,1,4,9,42,0,3,9,0,0.260869565,0.007794232,0.037021802,0.841911765,1,0.073529412,0.465116279,0.007323027,0,9,0,13,3,hjQZ2bxycSkGAh8CL,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,1,2,3,Gastein,15,0,-1,-0.066666667,0,15,6796,11.00816667,2,1,3,11,38,0,0,9,0,0.714285714,0.003273322,0.034294966,0,0,0,1,0.001782531,0,2,0,16,2,nNjjEvQEzEC5LDXvi,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
0,1,2,1,Andorra,13,6,-2,-0.153846154,0.166666667,2.166666667,7805,12.10341667,2,2,4,13,0,0,0,0,0.060606061,0.285714286,0.001636661,0,0,0,0,0,0,1,0,0,15,1,C4vaczXeuj8fNoHs9,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,16,1,0,5.333333333,7294,13.31633333,2,1,4,12,37,2,2,9,1,0,0,0.034279446,0.797794118,0.947598253,0.044117647,0.279069767,0.005695688,0.060606061,7,2,0,0,XEXD2RkA7YQTFSRMh,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,17.10865,2,1,2,21,64,0,20,21,0.085714286,0,0.003565062,0.051410256,0.568306011,1,0.379781421,0.879746835,0.029074216,0,38,0,14,0,XgNSxe8GpoJHcTWe5,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,0.330516667,2,3,5,10,36,1,0,5,0.028571429,0,0.004456328,0.03164557,0,0,0,1,0.000891266,0.028571429,1,1,13,2,RWQTHNDBXLEhj6j8a,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,3,Gastein,15,0,-1,-0.066666667,0,15,6796,0.331233333,2,2,4,10,33,6,0,7,0.171428571,0,0.006238859,0.028701796,0,0,0,1,0.003565062,0.171428571,4,6,16,0,zYPnvtQfcZjqJ8YpH,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1,1,3,1,Andorra,13,6,-3,-0.230769231,0.5,2.166666667,7805,0.370266667,2,1,5,16,23,0,2,6,0,0.086956522,0.004676539,0.020384615,0.401639344,0.706730769,0.027322404,0.063291139,0.001530222,0,2,0,16,3,sYgg3GS3Yv7ZCzu5b,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,0.420583333,2,1,1,18,39,2,4,5,0.060606061,0.571428571,0.004091653,0.035787742,0.786764706,0.934497817,0.084558824,0.534883721,0.006509357,0.060606061,8,2,13,2,A4hMrDp7cxDnv5n76,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1,1,3,1,Andorra,13,6,-3,-0.230769231,0.5,2.166666667,7805,0.433216667,2,2,0,1,69,0,2,46,0,0.086956522,0.035853468,0.056153846,0.521857923,0.918269231,0.027322404,0.063291139,0.03289977,0,43,0,16,3,Zf2r5PJwsrPN3hfwx,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,0.456116667,2,1,4,22,36,0,0,4,0,0,0.003565062,0.032823079,0,0,0,1,0.000891266,0,1,0,15,0,i8JzZH6xqsQj53niG,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,0.46445,2,2,3,12,30,7,0,6,0.2,0,0.005347594,0.028407418,0,0,0,1,0.001782531,0.2,2,7,13,5,W2ofzJkR52WZqakb4,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
1,1,3,2,Kitzbuel,16,3,6,0.375,0,5.333333333,7294,0.471233333,1,1,7,15,36,0,0,3,0,0,0.002454992,0.03277115,0.841911765,1,0,0,0.002441009,0,3,0,10,0,ZqRv8SqcecWLXsF3H,,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,0.488533333,2,1,5,9,35,0,0,2,0,0,0.001636661,0.031674208,0.841911765,1,0,0,0.001627339,0,2,0,13,2,eHAPFMYeSzq6Qusg5,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,0.521533333,2,2,2,19,33,0,2,8,0,0.086956522,0.006235386,0.029871795,0.568306011,1,0.027322404,0.063291139,0.003060444,0,4,0,15,0,SJ7iJtYyQmg9thuQf,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,0.666666667,5.333333333,7294,0.526483333,2,2,1,18,40,2,4,5,0.060606061,0.571428571,0.004091653,0.034827917,0.786764706,0.934497817,0.084558824,0.534883721,0.007323027,0.060606061,9,2,15,2,FWg3AYGY2mK83yqdo,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,0.586866667,2,2,1,17,38,0,0,7,0,0,0.006238859,0.034147777,0,0,0,1,0.002673797,0,3,0,13,0,YY5sa9cFhAyuXXsyu,,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,0,0,0.333333333,5.333333333,7294,0.599483333,2,1,5,16,34,2,2,1,0.060606061,0.285714286,0.000818331,0.031125737,0.786764706,0.934497817,0.044117647,0.279069767,0.002441009,0.060606061,3,2,16,1,RYkEo7ph4ug6NtHEs,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
1,1,3,3,Gastein,15,0,-1,-0.066666667,0,15,6796,0.66685,2,1,4,11,34,0,0,5,0,0,0.004456328,0.031939947,0,0,0,1,0.000891266,0,1,0,16,0,CWZDAiiLuDmWziuFz,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
0,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,0.706816667,1,1,5,21,32,4,4,1,0.121212121,0.571428571,0.000818331,0.028383381,0.661764706,0.786026201,0.084558824,0.534883721,0.004068348,0.121212121,5,4,13,2,GmvNK66JSkTKyFAZB,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,1.333333333,5.333333333,7294,0.70685,1,1,5,9,42,0,5,5,0,0.714285714,0.004091653,0.035924859,0.841911765,1,0.113970588,0.720930233,0.007323027,0,9,0,13,4,Z4DQKpExMmMnTQSPc,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
0,1,3,1,Andorra,13,6,0,0,0.5,2.166666667,7805,0.748116667,2,2,3,15,51,0,18,10,0,0.782608696,0.007794232,0.043589744,0.540983607,0.951923077,0.368852459,0.85443038,0.019127774,0.066666667,25,2,13,3,vRtBBswXBhTPpci83,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,0.756816667,1,2,5,16,58,0,22,10,0,0.956521739,0.007794232,0.046538462,0.568306011,1,0.407103825,0.943037975,0.025248661,0,33,0,15,0,7ZDJhhR2gJfuguCPy,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,2,Kitzbuel,16,3,3,0.1875,1,5.333333333,7294,0.817966667,1,2,1,18,35,2,5,4,0.060606061,0.714285714,0.003273322,0.029480324,0.669117647,0.794759825,0.113970588,0.720930233,0.006509357,0.060606061,8,2,13,3,tm83FqaRt8KtxjL9b,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
1,1,3,3,Gastein,15,0,3,0.2,0,15,6796,0.840816667,2,2,4,20,213,0,0,180,0,0,0.160427807,0.186340889,0,0,0,1,0.159536542,0,179,0,12,2,pzZezvfsHSTWy6smj,,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
0,1,3,2,Kitzbuel,16,3,3,0.1875,0,5.333333333,7294,0.874,2,1,1,17,39,0,5,4,0,0.714285714,0.003273322,0.033868093,0.790441176,0.938864629,0.117647059,0.744186047,0.006509357,0,8,0,13,0,xbzJDtqabDFj4BkRb,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,0.915633333,2,2,3,13,213,0,0,179,0,0,0.159536542,0.186635266,0,0,0,1,0.159536542,0,179,0,13,0,t5DxmQuPptYjcGFcN,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,1,0.066666667,0,15,6796,1.007916667,2,1,5,10,126,0,0,94,0,0,0.083778966,0.114365617,0,0,0,1,0.083778966,0,94,0,14,2,oQmXvWymEn7Kc85n5,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,1,0.066666667,0,15,6796,1.0346,2,1,1,10,38,0,0,8,0,0,0.007130125,0.034589344,0,0,0,1,0.002673797,0,3,0,14,0,nLmpubhDZNE9Lrb2s,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,1,0.066666667,0,15,6796,1.054583333,2,1,5,10,213,0,0,179,0,0,0.159536542,0.186782455,0,0,0,1,0.159536542,0,179,0,14,0,fKaEmDidQnbtmxwSj,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,1.059933333,1,1,2,19,33,2,0,6,0.057142857,0,0.005347594,0.032970268,0,0,0,1,0.000891266,0.057142857,1,2,15,0,NkxwcjbBcp3Fr8aXb,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
1,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,1.086983333,2,1,2,22,41,2,4,6,0.060606061,0.571428571,0.004909984,0.035650624,0.797794118,0.947598253,0.084558824,0.534883721,0.008136697,0.060606061,10,2,15,0,X6nyhb42C8cXzquDm,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-1,-0.076923077,0.333333333,2.166666667,7805,1.162566667,2,1,7,17,244,0,6,208,0,0.260869565,0.162120031,0.188589744,0.568306011,1,0.139344262,0.32278481,0.163733741,0,214,0,14,2,DmEYBMTyFx5FLtvKz,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,-1,-0.066666667,0,15,6796,1.186916667,2,2,5,11,213,0,0,180,0,0,0.160427807,0.186340889,0,0,0,1,0.159536542,0,179,0,16,0,QBCE2anfdAGxuikTQ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
0,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,1.226616667,1,1,7,18,33,0,0,2,0,0,0.001636661,0.029754559,0.794117647,0.943231441,0,0,0.001627339,0,2,0,13,2,7KKfZm98oDw4hmJSa,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2
1,1,3,1,Andorra,13,6,-1,-0.076923077,0.166666667,2.166666667,7805,1.237266667,2,2,2,20,167,0,2,136,0,0.086956522,0.106001559,0.131794872,0.568306011,1,0.027322404,0.063291139,0.106350421,0,139,0,14,1,gtdmLDBnAfXxMs8cB,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,0,0,0.333333333,2.166666667,7805,1.23855,2,1,2,19,168,0,4,139,0,0.173913043,0.108339829,0.131666667,0.521857923,0.918269231,0.06557377,0.151898734,0.108645754,0,142,0,13,2,u55tEJp2NRxERSezg,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,1.308283333,2,1,2,19,213,0,0,179,0,0,0.159536542,0.1861937,0,0,0,1,0.159536542,0,179,0,15,0,esZTDQrrDjHtt9QTz,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,Andorra,13,6,2,0.153846154,0.333333333,2.166666667,7805,1.344816667,2,1,5,10,229,0,8,193,0,0.347826087,0.150428683,0.177692308,0.568306011,1,0.139344262,0.32278481,0.153022188,0,200,0,11,2,9u9g8tffQhRXTtMi2,,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,1,Andorra,13,6,0,0,0.166666667,2.166666667,7805,1.390666667,2,1,5,19,42,0,8,10,0,0.347826087,0.007794232,0.034230769,0.568306011,1,0.139344262,0.32278481,0.009181331,0,12,0,13,1,wyKY6zXDuZYZefQje,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
0,1,3,1,Andorra,13,6,0,0,0,2.166666667,7805,1.406816667,1,2,1,18,44,0,8,15,0,0.347826087,0.011691348,0.037435897,0.521857923,0.918269231,0.139344262,0.32278481,0.014537108,0,19,0,13,0,oo3hED9cteSCJMbma,,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,2,0.125,0.333333333,5.333333333,7294,1.442933333,2,1,5,11,195,0,2,161,0,0.285714286,0.131751227,0.169751817,0.841911765,1,0.044117647,0.279069767,0.131814483,0,162,0,14,1,4wqY5faDDoDhyBHxm,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
0,1,3,3,Gastein,15,0,-1,-0.066666667,0,15,6796,1.5294,2,1,5,10,213,0,0,179,0,0,0.159536542,0.186488078,0,0,0,1,0.159536542,0,179,0,16,0,kK9jWqcRLSy3NJkc9,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,1.576833333,2,1,5,16,213,0,0,179,0,0,0.159536542,0.185899323,0,0,0,1,0.159536542,0,179,0,15,0,e4GTh5vqjNMjMoSDn,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,2,0.125,0.666666667,5.333333333,7294,1.5891,2,1,7,16,310,0,7,278,0,1,0.227495908,0.264500206,0.841911765,1,0.158088235,1,0.226200163,0,278,0,14,2,nvnrZjmv2hsP6EWj8,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
0,1,3,2,Kitzbuel,16,3,2,0.125,0.666666667,5.333333333,7294,1.59255,1,1,5,15,135,4,4,104,0.121212121,0.571428571,0.085106383,0.11449335,0.694852941,0.825327511,0.084558824,0.534883721,0.087876322,0.121212121,108,4,14,2,wdAH74amumRvQ4ogZ,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,1.625233333,2,1,1,17,38,0,0,7,0,0,0.006238859,0.034147777,0,0,0,1,0.002673797,0,3,0,15,0,YY5sa9cFhAyuXXsyu,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,1.645933333,2,1,4,18,232,0,7,192,0,1,0.157119476,0.198272316,0.841911765,1,0.158088235,1,0.16192026,0,199,0,15,0,p2kGSzujgnFuhdfuC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,1.660316667,2,1,3,12,67,0,6,36,0,0.260869565,0.028059236,0.052692308,0.568306011,1,0.101092896,0.234177215,0.029839327,0,39,0,14,0,vphH5dAKzc35T6gjj,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,1.707083333,2,1,5,12,39,0,6,10,0,0.260869565,0.007794232,0.032179487,0.568306011,1,0.101092896,0.234177215,0.00841622,0,11,0,15,0,FX98hu6tywnvYaBpj,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,1.717366667,2,1,3,11,35,0,0,4,0,0,0.003565062,0.033264645,0,0,0,1,0.000891266,0,1,0,15,2,sE8jC5wzhLxrbSS4o,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,1.7533,2,1,4,20,36,1,0,8,0.028571429,0,0.007130125,0.033411834,0,0,0,1,0.001782531,0.028571429,2,1,13,3,kgxPT7na9iaRd9kdg,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,1,3,1,Andorra,13,6,0,0,0.5,2.166666667,7805,1.840266667,1,1,5,16,35,0,6,8,0,0.260869565,0.006235386,0.02974359,0.494535519,0.870192308,0.101092896,0.234177215,0.006885998,0,9,0,13,3,E4Z46f7JeqLPmS46B,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,1.917783333,2,2,5,11,39,0,3,7,0,0.428571429,0.005728314,0.036473331,0.841911765,1,0.073529412,0.465116279,0.004882018,0,6,0,13,2,zkjc4q9mZ9R6QpJE5,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,1.921316667,2,1,5,10,119,4,2,90,0.121212121,0.285714286,0.073649755,0.102152749,0.713235294,0.847161572,0.040441176,0.255813953,0.073230269,0.121212121,90,4,13,2,DmYetZxzNY7B2MEZm,,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,1.987166667,2,2,7,16,36,0,0,4,0,0,0.003565062,0.03267589,0,0,0,1,0.000891266,0,1,0,15,0,ZdRjR2xFMJyzv6SjJ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,1.99085,2,1,4,20,213,0,0,181,0,0,0.161319073,0.186782455,0,0,0,1,0.159536542,0,179,0,15,0,xQ9X5KxzfCWHXKzee,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,Andorra,13,6,0,0,0,2.166666667,7805,2.022333333,2,1,2,20,248,0,6,215,0,0.260869565,0.167575994,0.192564103,0.540983607,0.951923077,0.139344262,0.32278481,0.169089518,0.066666667,221,2,13,0,uL3EZ53npk4Q8LMrc,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,2.027266667,2,1,2,19,211,3,0,180,0.085714286,0,0.160427807,0.183397115,0,0,0,1,0.160427807,0.085714286,180,3,15,2,ZF5FZygovrXdiGCmJ,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,2.0458,1,1,1,9,38,6,0,21,0.171428571,0,0.018716578,0.034000589,0,0,0,1,0.018716578,0.171428571,21,6,13,2,w6YREq76nRL2nt4uw,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,2.0734,1,1,4,14,202,4,0,172,0.114285714,0,0.153297683,0.178392699,0,0,0,1,0.153297683,0.114285714,172,4,15,1,chbBxikkxySSoZPhL,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-2,-0.153846154,0.166666667,2.166666667,7805,2.096366667,2,1,2,21,215,2,8,179,0.066666667,0.347826087,0.139516758,0.165128205,0.532786885,0.9375,0.139344262,0.32278481,0.143840857,0.066666667,188,2,15,1,WXnyzmo5gkWufRcnp,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,2.121383333,2,1,4,18,36,0,0,4,0,0,0.003565062,0.032823079,0,0,0,1,0.000891266,0,1,0,15,0,Lo6D5RXzAwF5rcwdR,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,2.144016667,2,1,4,18,34,2,0,3,0.060606061,0,0.002454992,0.031262855,0.801470588,0.951965066,0,0,0.002441009,0.060606061,3,2,15,0,cXySgE3cGhtdCXBpH,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,2.188233333,1,1,4,9,37,1,0,7,0.028571429,0,0.006238859,0.034294966,0,0,0,1,0.002673797,0.028571429,3,1,13,3,MCBEwaF9ZTkCpptha,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
